id,category_id,name_ar,name_ku,description_ar,description_ku,brand,sku,price,compare_price,stock,image_url,is_active,is_featured,created_at,updated_at,vendor_id,badges,expiry_date,clearance_kind,stocked_since,batch_no,catalog_item_id,reward_multiplier,reward_bonus_points
2fa0962e-597b-4ab3-baa0-fe8726716cf4,e121d991-00b7-414b-9c46-7cee49ca68e4,كمبوزيت Tetric EvoCeram,کۆمپۆزیتی Tetric EvoCeram,"","",Ivoclar,IVOC-001,95000.00,118000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,8f67d9d0-6985-487a-942d-d10ee5085b84,1,0
c0686f25-bce1-45fc-bc99-e1f0cedff0fb,e121d991-00b7-414b-9c46-7cee49ca68e4,لاصق Adhese Universal,بەستەری Adhese Universal,"","",Ivoclar,IVOC-002,105000.00,128000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,6f98c288-6627-445b-a119-b17b47ce642c,1,0
ffd9615b-2a56-4504-ad8f-e99d642ecc7b,e121d991-00b7-414b-9c46-7cee49ca68e4,أسمنت Variolink Esthetic,سیمێنتی Variolink Esthetic,"","",Ivoclar,IVOC-003,165000.00,198000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,32cebd71-355d-4a62-8be1-3ababca16294,1,0
9988dd4d-ac2a-4dca-9a71-611147bb833a,e121d991-00b7-414b-9c46-7cee49ca68e4,IPS e.max بلوكات,بلۆکی IPS e.max,"","",Ivoclar,IVOC-004,210000.00,255000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,676a186a-10e6-4077-870f-bdfd0a766d3a,1,0
cba8f9b2-cd32-4808-b4c2-003606419dea,e121d991-00b7-414b-9c46-7cee49ca68e4,Proxyt معجون تلميع,پەستەی سافکردنی Proxyt,"","",Ivoclar,IVOC-005,42000.00,52000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,13abeac9-b654-48aa-bfb3-94a1f727eb83,1,0
ec0587f9-33dc-4880-835e-9a7e8ba86dc5,fa22af05-590d-48b6-b065-7318f2e84ea7,قبضة سرعة عالية Pana Max,هەندپیسی خێرای Pana Max,"","",NSK,NSK-001,320000.00,395000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,1fead66d-abe8-4fb0-b733-698c8e100391,1,0
ddf7418f-6f26-4698-ae62-34e1496c5c22,fa22af05-590d-48b6-b065-7318f2e84ea7,قبضة زاوية Ti-Max,هەندپیسی گۆشەیی Ti-Max,"","",NSK,NSK-002,480000.00,580000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,ad17a3a0-c61a-4875-bba3-b7f5963f2382,1,0
52308526-5ead-4830-a75e-bfaef27ad144,fa22af05-590d-48b6-b065-7318f2e84ea7,جهاز تنظيف جير Varios,ئامێری خاوێنکردنی Varios,"","",NSK,NSK-003,690000.00,830000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,58e5edc2-4394-42fe-a8f3-a1c585c0416a,1,0
54335740-244b-4f8f-80c9-cd06c9073144,fa22af05-590d-48b6-b065-7318f2e84ea7,موتور زرع Surgic Pro,موتۆری چاندنی Surgic Pro,"","",NSK,NSK-004,1450000.00,1750000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,577b67da-818c-4c23-8505-374e50053bea,1,0
bcfc51ef-7ea7-4131-83f4-d628c9fcc97a,fa22af05-590d-48b6-b065-7318f2e84ea7,قبضة بطيئة NSK Student,هەندپیسی هێواشی NSK,"","",NSK,NSK-005,240000.00,290000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,64f6c149-eded-46e4-8580-9721329b6031,1,0
8a252cce-b86d-4e38-a4e8-b7e2f19bdf62,fa22af05-590d-48b6-b065-7318f2e84ea7,جهاز تنظيف جير UDS-E,ئامێری خاوێنکردنی UDS-E,"","",Woodpecker,WOOD-001,320000.00,390000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,99f29915-ed7e-44e9-bd74-954b653ff772,1,0
2c841399-d4b7-4724-bd07-aff9fc7aa7b3,fa22af05-590d-48b6-b065-7318f2e84ea7,ضوء تصليب iLED,لایتی توندکەری iLED,"","",Woodpecker,WOOD-002,175000.00,215000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,d910d8c3-2079-46b0-b843-3270319aa892,1,0
28eab009-c040-4345-ad68-6b590fba1fce,fa22af05-590d-48b6-b065-7318f2e84ea7,جهاز تبييض LED,ئامێری سپیکردنی LED,"","",Woodpecker,WOOD-003,295000.00,355000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,cfaa1043-6bdf-4a05-8401-a4f9651c925f,1,0
a51ac9bb-3ca9-4f2c-9913-dcdd67b7c3bd,fa22af05-590d-48b6-b065-7318f2e84ea7,موتور علاج جذور Ai-Motor,موتۆری ڕیشە Ai-Motor,"","",Woodpecker,WOOD-004,520000.00,630000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,3f4cfbfe-5126-4d8b-88a7-ff218f7e2790,1,0
f861ec45-30e1-4236-8c97-fe7a313c231a,fa22af05-590d-48b6-b065-7318f2e84ea7,كاميرا فموية داخلية,کامێرای ناو دەم,"","",Woodpecker,WOOD-005,260000.00,310000.00,25,,t,f,2026-08-19 10:58:25.119305+00,2026-08-22 04:25:05.423884+00,,{},,none,,,eae9a498-a8a3-4e0a-8799-10f705c472cb,1,0
f3f815d9-18c4-42e2-8ca1-a7c69f55d0e8,9f0bd8cc-a30b-44d2-b298-76670f74723a,Dental prob,Dental prob,"","",Walaa,"",5000.00,6000.00,0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKFCYmRtoP_b5pjaAR3Gn8wS71fNbrna23x3jSnoy7Z77RSUo82aJsU7k&s=10,t,f,2026-08-20 05:48:16.331192+00,2026-08-22 04:25:05.423884+00,5581377c-f475-42e6-a8ce-89e64a1c95ba,{},2026-11-21,near_expiry,,B1001,6bb291f5-6a60-4904-a7c4-51f2a2fd6f4d,1,0
e5193e1d-d7d1-42b8-9b52-93af42d4e7fd,,Dental Center,Dental Center,"","",Walaa,"",10000.00,15000.00,0,,t,f,2026-08-20 06:02:20.428204+00,2026-08-22 04:25:05.423884+00,5581377c-f475-42e6-a8ce-89e64a1c95ba,{},2027-02-21,near_expiry,,B1002,439a3fb1-08d2-4b68-b338-17ca58fa19f4,1,0
e898bb29-7f2e-43ad-a5b8-6ddb0bf1dc66,e121d991-00b7-414b-9c46-7cee49ca68e4,سمنت زجاجي GC,سیمێنتی شووشەیی GC,سمنت زجاجي أصلي من GC — جودة عالية وسعر جملة.,سیمێنتی شووشەیی ڕەسەن لە GC — کوالیتی باش و نرخی کۆ.,GC,GC-1001,5000.00,16500.00,23,/images/p-cement.jpg,t,t,2026-08-20 17:12:33.81498+00,2026-08-22 04:25:05.423884+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,{hot},2026-09-30,near_expiry,,,cc62f278-f84f-4982-ad78-dc1f7f2b6419,1,0
b8d937e3-c2c5-475d-b2d2-ff27a831f861,fa22af05-590d-48b6-b065-7318f2e84ea7,مادة طبعات GC,کەرەستەی داغکردن GC,مادة طبعات أصلي من GC — جودة عالية وسعر جملة.,کەرەستەی داغکردن ڕەسەن لە GC — کوالیتی باش و نرخی کۆ.,GC,GC-1009,52500.00,67500.00,47,/images/p-composite.jpg,t,f,2026-08-20 17:12:33.81498+00,2026-08-22 04:25:05.423884+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,{bestseller},,none,,,fac596ba-b492-4c28-a9ce-5dfa2dc11f6c,1,0
7db14c60-7253-427a-91f8-9a3c9a902211,9f0bd8cc-a30b-44d2-b298-76670f74723a,كومبوزيت حقنة Tokuyama,کۆمپۆزیتی سیرینج Tokuyama,كومبوزيت حقنة أصلي من Tokuyama — جودة عالية وسعر جملة.,کۆمپۆزیتی سیرینج ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1000,12000.00,18000.00,20,/images/p-composite.jpg,t,t,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,{discount},,none,,,a5610d94-86cf-42c2-b4be-70d04f29ab19,1,0
4f3872e1-8b16-4d1d-8dda-2e4d13684f86,e121d991-00b7-414b-9c46-7cee49ca68e4,سمنت زجاجي Tokuyama,سیمێنتی شووشەیی Tokuyama,سمنت زجاجي أصلي من Tokuyama — جودة عالية وسعر جملة.,سیمێنتی شووشەیی ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1001,16500.00,,23,/images/p-cement.jpg,t,t,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,{hot},,none,,,a76ace48-a143-4afe-9af4-3128a5855b47,1,0
6588ea96-ca78-4550-b984-be9da8d27b29,,Plex RT,Plex RT,"","",GC,"",23500.00,25000.00,25,https://jrkwxgdclonsyzdutgjs.supabase.co/storage/v1/object/sign/products/8c5cef4e-2041-4f96-8cdd-d37b8c1b423a/a55a40fb-cd6c-444b-852b-591a3b2505b5.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV8xODRkZjA3OC0yMjJhLTQyNGMtYWI0ZC1kYjY2ODEwMWRmNmEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwcm9kdWN0cy84YzVjZWY0ZS0yMDQxLTRmOTYtOGNkZC1kMzdiOGMxYjQyM2EvYTU1YTQwZmItY2Q2Yy00NDRiLTg1MmItNTkxYTNiMjUwNWI1LndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3NDA2MzY3LCJleHAiOjIxMDI3NjYzNjd9.FZe7dE5QUSjCuczLppJs_1abVbIAyN8Qrq0uRNIKRiI,t,f,2026-08-22 13:47:03.299265+00,2026-08-22 13:47:03.299265+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,{discount},,none,,,201efa31-28bf-4d2f-b736-aab06ad63e13,5,0
8d181d69-ab79-45ee-97f4-578e538da64a,ba523618-8705-4b72-aa81-52409b0c94f9,لاصق أسنان GC,لینکی ددان GC,لاصق أسنان أصلي من GC — جودة عالية وسعر جملة.,لینکی ددان ڕەسەن لە GC — کوالیتی باش و نرخی کۆ.,GC,GC-1002,21000.00,26250.00,26,/images/p-curing-light.jpg,t,t,2026-08-20 17:12:33.81498+00,2026-08-22 04:25:05.423884+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,{premium},,none,,B1001,915a89cc-b06e-455b-9dfc-f42736280126,1,0
68ac69f6-ce04-4dca-b585-45c88580089c,9f0bd8cc-a30b-44d2-b298-76670f74723a,كومبوزيت حقنة GC,کۆمپۆزیتی سیرینج GC,كومبوزيت حقنة أصلي من GC — جودة عالية وسعر جملة.,کۆمپۆزیتی سیرینج ڕەسەن لە GC — کوالیتی باش و نرخی کۆ.,GC,GC-1000,12000.00,18000.00,20,/images/p-composite.jpg,t,t,2026-08-20 17:12:33.81498+00,2026-08-22 04:25:05.423884+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,{discount},,none,,,7e71caca-cf86-438c-a406-0c792c1288fe,1,0
420e0908-0309-433f-b83f-2480deb4c1bb,51cca89f-6cb4-4656-ae22-354da2f9ed55,مثقب ألماسي GC,بۆری ئەڵماس GC,مثقب ألماسي أصلي من GC — جودة عالية وسعر جملة.,بۆری ئەڵماس ڕەسەن لە GC — کوالیتی باش و نرخی کۆ.,GC,GC-1003,25500.00,34500.00,29,/images/p-instruments-set.jpg,t,f,2026-08-20 17:12:33.81498+00,2026-08-22 04:25:05.423884+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,{special},,none,,,519ef510-f30a-4143-9a00-440057dc2362,1,0
3cd34f41-42c4-4fd8-9d68-f1868382a17d,51cca89f-6cb4-4656-ae22-354da2f9ed55,جهاز تعقيم GC,ئامێری پاککردنەوە GC,جهاز تعقيم أصلي من GC — جودة عالية وسعر جملة.,ئامێری پاککردنەوە ڕەسەن لە GC — کوالیتی باش و نرخی کۆ.,GC,GC-1008,10000.00,48000.00,44,/images/p-autoclave.jpg,t,f,2026-08-20 17:12:33.81498+00,2026-08-22 04:25:05.423884+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,{},,near_expiry,,,24670b78-f340-49a0-bb9d-7ab44a9a5b9f,1,0
0a61a018-1137-4564-b17d-46f7458a5b0b,ba523618-8705-4b72-aa81-52409b0c94f9,أسلاك تقويم GC,تەلی ڕێکخستن GC,أسلاك تقويم أصلي من GC — جودة عالية وسعر جملة.,تەلی ڕێکخستن ڕەسەن لە GC — کوالیتی باش و نرخی کۆ.,GC,GC-1007,1000.00,43500.00,41,/images/p-ortho.jpg,t,f,2026-08-20 17:12:33.81498+00,2026-08-22 04:25:05.423884+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,"{discount,hot}",2026-09-26,near_expiry,,,c3833004-bd64-4c20-846b-282fca2e4871,1,0
c7e87a77-0f9b-4793-8b9c-969a96070edd,51cca89f-6cb4-4656-ae22-354da2f9ed55,جهاز تعقيم Tokuyama,ئامێری پاککردنەوە Tokuyama,جهاز تعقيم أصلي من Tokuyama — جودة عالية وسعر جملة.,ئامێری پاککردنەوە ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1008,48000.00,,44,/images/p-autoclave.jpg,t,f,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,{},,none,,,84ff9f67-077d-41ec-90c9-33d4fdffda5b,1,0
9630dcda-33ff-4da0-9cd4-84cbd43cf09f,fa22af05-590d-48b6-b065-7318f2e84ea7,مادة طبعات Tokuyama,کەرەستەی داغکردن Tokuyama,مادة طبعات أصلي من Tokuyama — جودة عالية وسعر جملة.,کەرەستەی داغکردن ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1009,52500.00,67500.00,47,/images/p-composite.jpg,t,f,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,{bestseller},,none,,,b52aa1a7-2337-405b-962e-34e581d0ca0a,1,0
5c6a897c-f1be-432b-af58-a94efc4fd001,9f0bd8cc-a30b-44d2-b298-76670f74723a,كومبوزيت حقنة Bisco,کۆمپۆزیتی سیرینج Bisco,كومبوزيت حقنة أصلي من Bisco — جودة عالية وسعر جملة.,کۆمپۆزیتی سیرینج ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1000,12000.00,18000.00,20,/images/p-composite.jpg,t,t,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,{discount},,none,,,3166f8c5-a919-49b9-be15-7b6a4d02e85b,1,0
c6613509-c907-485b-aa8e-27d128447706,ba523618-8705-4b72-aa81-52409b0c94f9,لاصق أسنان Bisco,لینکی ددان Bisco,لاصق أسنان أصلي من Bisco — جودة عالية وسعر جملة.,لینکی ددان ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1002,21000.00,,26,/images/p-curing-light.jpg,t,t,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,{premium},,none,,,65f89025-ffd1-4fb0-a8fd-1425848bf1ae,1,0
947cfb7e-adbf-419b-a063-ff0ffabccf71,e121d991-00b7-414b-9c46-7cee49ca68e4,كماشة خلع Bisco,کەلبەتانی دەرهێنان Bisco,كماشة خلع أصلي من Bisco — جودة عالية وسعر جملة.,کەلبەتانی دەرهێنان ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1006,39000.00,51000.00,38,/images/p-forceps.jpg,t,f,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,{},,none,,,2d483cfe-53c4-447e-856a-2772f9d79799,1,0
28241f4b-3544-47c9-8d2f-c38d741cc1db,ba523618-8705-4b72-aa81-52409b0c94f9,أسلاك تقويم Bisco,تەلی ڕێکخستن Bisco,أسلاك تقويم أصلي من Bisco — جودة عالية وسعر جملة.,تەلی ڕێکخستن ڕەسەن لە Bisco — کوالیتی باش و نرخی کۆ.,Bisco,BISCO-1007,43500.00,,41,/images/p-ortho.jpg,t,f,2026-08-20 17:12:34.74686+00,2026-08-22 04:25:05.423884+00,7d68f829-9d61-47c4-a843-220357f43486,"{discount,hot}",,none,,,4b676f1f-f2d4-4804-bbc3-f4d7f48c5e67,1,0
038af005-0009-4939-9404-5c19e6d08893,,Rhodium matrix,Rhodium matrix,"","",GC,"",10000.00,15000.00,100,https://jrkwxgdclonsyzdutgjs.supabase.co/storage/v1/object/sign/products/8c5cef4e-2041-4f96-8cdd-d37b8c1b423a/ef6aa1e8-be5b-4dee-8fed-ca09090c5c7d.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV8xODRkZjA3OC0yMjJhLTQyNGMtYWI0ZC1kYjY2ODEwMWRmNmEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwcm9kdWN0cy84YzVjZWY0ZS0yMDQxLTRmOTYtOGNkZC1kMzdiOGMxYjQyM2EvZWY2YWExZTgtYmU1Yi00ZGVlLThmZWQtY2EwOTA5MGM1YzdkLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3NDA3MDI1LCJleHAiOjIxMDI3NjcwMjV9.uGOSsZVJS3XTHt1apm1OUQoHVxegFtFO1wcBaFpr2ks,t,f,2026-08-22 13:56:43.65949+00,2026-08-22 13:57:08.784662+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,"{discount,premium,bestseller}",,none,,,d01b0fbc-1a5e-4bce-b1dc-f25a0dfb88c6,1,100
e9dd77d0-887d-4976-9876-04e379de1b36,51cca89f-6cb4-4656-ae22-354da2f9ed55,مثقب ألماسي 3M,بۆری ئەڵماس 3M,مثقب ألماسي أصلي من 3M — جودة عالية وسعر جملة.,بۆری ئەڵماس ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1003,25500.00,34500.00,29,/images/p-instruments-set.jpg,t,f,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,{special},,none,,,700a976c-ab8e-4cd2-8553-aec666241eee,1,0
1306d24b-394d-4dc4-aa3c-637aa201ff5d,fa22af05-590d-48b6-b065-7318f2e84ea7,قفازات نتريل 3M,دەستکێشی نیتریل 3M,قفازات نتريل أصلي من 3M — جودة عالية وسعر جملة.,دەستکێشی نیتریل ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1004,30000.00,,32,/images/p-gloves.jpg,t,f,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,{},,none,,,2d9b3d50-8f4d-450f-9310-10f54997ab00,1,0
570ece85-2bc3-4e31-884d-c8c133d32e03,9f0bd8cc-a30b-44d2-b298-76670f74723a,كمامات طبية 3M,دەمامکی پزیشکی 3M,كمامات طبية أصلي من 3M — جودة عالية وسعر جملة.,دەمامکی پزیشکی ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1005,34500.00,,35,/images/p-masks.jpg,t,f,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,{new},,none,,,38f5d7da-3110-4e98-b01b-f8b809b3ff29,1,0
f5b73e7a-f237-4532-8271-95659dc0a6bc,e121d991-00b7-414b-9c46-7cee49ca68e4,كماشة خلع 3M,کەلبەتانی دەرهێنان 3M,كماشة خلع أصلي من 3M — جودة عالية وسعر جملة.,کەلبەتانی دەرهێنان ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1006,39000.00,51000.00,38,/images/p-forceps.jpg,t,f,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,{},,none,,,67d23280-a185-4b20-8f88-1214c2426979,1,0
eb511435-36fb-48e3-a1e0-874ab6bc30bd,ba523618-8705-4b72-aa81-52409b0c94f9,أسلاك تقويم 3M,تەلی ڕێکخستن 3M,أسلاك تقويم أصلي من 3M — جودة عالية وسعر جملة.,تەلی ڕێکخستن ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1007,43500.00,,41,/images/p-ortho.jpg,t,f,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,"{discount,hot}",,none,,,d80f220d-f783-4bc9-b6d3-79ebe4f46165,1,0
f00c2072-aa9e-4002-bb71-a0b9ad2af5b8,,Dental mirror,Dental mirror,"","",GC,"",3750.00,5000.00,3000,https://jrkwxgdclonsyzdutgjs.supabase.co/storage/v1/object/sign/products/8c5cef4e-2041-4f96-8cdd-d37b8c1b423a/80c299e8-ea00-4045-9bf2-3a55c55180d3.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV8xODRkZjA3OC0yMjJhLTQyNGMtYWI0ZC1kYjY2ODEwMWRmNmEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwcm9kdWN0cy84YzVjZWY0ZS0yMDQxLTRmOTYtOGNkZC1kMzdiOGMxYjQyM2EvODBjMjk5ZTgtZWEwMC00MDQ1LTliZjItM2E1NWM1NTE4MGQzLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3NDgyMjMzLCJleHAiOjIxMDI4NDIyMzN9.pUeKIFJoqlTV8ZzoMN525p1DtBF6FGLRE_p083DqgFo,t,f,2026-08-23 10:51:03.684997+00,2026-08-23 10:51:03.684997+00,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,"{trending,gift,new,bestseller,freeship,limited}",,none,,,8c58af9d-c5d8-42a3-b540-7dd4a93377ef,1,100
9acd305e-190f-4640-843b-8f890ffe39fa,fa22af05-590d-48b6-b065-7318f2e84ea7,مادة طبعات 3M,کەرەستەی داغکردن 3M,مادة طبعات أصلي من 3M — جودة عالية وسعر جملة.,کەرەستەی داغکردن ڕەسەن لە 3M — کوالیتی باش و نرخی کۆ.,3M,3M-1009,52500.00,67500.00,47,/images/p-composite.jpg,t,f,2026-08-20 17:12:35.184441+00,2026-08-22 04:25:05.423884+00,9b7ecc92-58ea-4e1a-9b15-541739421ee5,{bestseller},,none,,,5fb68e29-37a1-490a-b5d3-f5ecf174029a,1,0
7e72a2f8-7ff7-4f45-8ac8-ccd17ccd1324,9f0bd8cc-a30b-44d2-b298-76670f74723a,كومبوزيت حقنة Orodeka,کۆمپۆزیتی سیرینج Orodeka,كومبوزيت حقنة أصلي من Orodeka — جودة عالية وسعر جملة.,کۆمپۆزیتی سیرینج ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1000,12000.00,18000.00,20,/images/p-composite.jpg,t,t,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,{discount},,none,,,1769f87e-be1f-440f-8fa9-20b792ebcc2b,1,0
563b0af9-0235-43ee-befb-6a8a763a81f5,e121d991-00b7-414b-9c46-7cee49ca68e4,سمنت زجاجي Orodeka,سیمێنتی شووشەیی Orodeka,سمنت زجاجي أصلي من Orodeka — جودة عالية وسعر جملة.,سیمێنتی شووشەیی ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1001,16500.00,,23,/images/p-cement.jpg,t,t,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,{hot},,none,,,f6af76ef-3a20-4ea2-91dd-511a41680cb9,1,0
f6da0c4a-cb52-4052-bf88-45ac485519ea,e121d991-00b7-414b-9c46-7cee49ca68e4,كماشة خلع Orodeka,کەلبەتانی دەرهێنان Orodeka,كماشة خلع أصلي من Orodeka — جودة عالية وسعر جملة.,کەلبەتانی دەرهێنان ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1006,39000.00,51000.00,38,/images/p-forceps.jpg,t,f,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,{},,none,,,3c368a88-ddd6-4c53-89ba-8bebb83d77af,1,0
f1f669c5-7666-4310-bb8b-a742587cd464,ba523618-8705-4b72-aa81-52409b0c94f9,أسلاك تقويم Orodeka,تەلی ڕێکخستن Orodeka,أسلاك تقويم أصلي من Orodeka — جودة عالية وسعر جملة.,تەلی ڕێکخستن ڕەسەن لە Orodeka — کوالیتی باش و نرخی کۆ.,Orodeka,ORODEKA-1007,43500.00,,41,/images/p-ortho.jpg,t,f,2026-08-20 17:12:35.613957+00,2026-08-22 04:25:05.423884+00,e557cc88-e944-46eb-be3b-af73d908508e,"{discount,hot}",,none,,,b5291ef8-4ba3-4094-9b30-e2e0d7ff6a5e,1,0
b81accc4-8f9f-40f8-a288-4cd92c3675ea,9f0bd8cc-a30b-44d2-b298-76670f74723a,كمامات طبية Tokuyama,دەمامکی پزیشکی Tokuyama,كمامات طبية أصلي من Tokuyama — جودة عالية وسعر جملة.,دەمامکی پزیشکی ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1005,34500.00,43125.00,35,/images/p-masks.jpg,t,f,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,{new},2027-02-21,near_expiry,,B1002,60722ecf-5aec-4324-852c-24e651313527,1,0
b8123075-0976-41a3-8e24-6b163e4aed6f,e121d991-00b7-414b-9c46-7cee49ca68e4,كماشة خلع Tokuyama,کەلبەتانی دەرهێنان Tokuyama,كماشة خلع أصلي من Tokuyama — جودة عالية وسعر جملة.,کەلبەتانی دەرهێنان ڕەسەن لە Tokuyama — کوالیتی باش و نرخی کۆ.,Tokuyama,TOKUYAMA-1006,39000.00,51000.00,38,/images/p-forceps.jpg,t,f,2026-08-20 17:12:34.296482+00,2026-08-22 04:25:05.423884+00,70a07ff3-7043-4af4-a786-ceaff0562092,{},2027-07-21,near_expiry,,B1003,b48a1a1c-87b5-4559-8849-dbb6d1d99eeb,1,0
