id,order_id,product_id,name_ar,name_ku,unit_price,quantity,image_url,vendor_id,fulfillment_status,commission_type,commission_value,commission_amount,commission_scope,bundle_id,accepted_at
baab80dc-1c97-409d-8a48-d1b2e4ea5d5a,784a9038-ae71-4ae7-849c-071cfb411a23,84ebbb42-5a43-46c1-aebd-45eb57658279,ملقط جراحي مستقيم,مقاشی نەشتەرگەری ڕاست,2704.00,8,/images/p-forceps.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
1361920c-2f78-4ee4-967c-c73c89f664db,2663314d-44d4-4747-a1e8-9d9232a10e08,68ac69f6-ce04-4dca-b585-45c88580089c,كومبوزيت حقنة GC,کۆمپۆزیتی سیرینج GC,12000.00,1,/images/p-composite.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,1200,percent,,2026-08-20 17:50:39.289053+00
4025550a-5911-4b4c-b1d6-4889a0168bae,e4457f66-4e6e-4a19-812a-264f569fba20,,كمامات طبية GC,دەمامکی پزیشکی GC,34500.00,4,/images/p-masks.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,13800,percent,,2026-08-23 17:07:39.418367+00
a6ac7988-f803-4f87-a04a-aa4fe0495707,e4457f66-4e6e-4a19-812a-264f569fba20,3cd34f41-42c4-4fd8-9d68-f1868382a17d,جهاز تعقيم GC,ئامێری پاککردنەوە GC,48000.00,1,/images/p-autoclave.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,4800,percent,,2026-08-23 17:07:40.483482+00
a235d677-380c-48cb-bbc2-df46a1a0e3bb,784a9038-ae71-4ae7-849c-071cfb411a23,1166a3e2-55ed-4924-9f78-edf0742a2c61,كمامات طبية (50),ماسکی پزیشکی (٥٠),1202.00,8,/images/p-masks.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
59c9c21c-195f-4471-888a-ea085739d9fd,784a9038-ae71-4ae7-849c-071cfb411a23,d26e22c8-60cd-4225-a65e-5ec04bf2d43d,أسلاك تقويم NiTi,وایەری NiTi,2643.00,8,/images/p-ortho.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
a8f45293-1656-4fee-ab49-f51684cb7637,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,39ac8de7-b865-4dd6-a29c-5017fee85c55,أسمنت زجاجي,سیمانی شووشەیی,8112.00,8,/images/p-cement.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
d2414891-205f-4745-8fc1-f1028dcee8e1,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,fb8fa217-7cc5-4bed-9076-bc4960083735,حاصرات تقويم معدنية,براکێتی مەتەلی ڕێکخستن,18026.00,8,/images/p-ortho.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
58d629b1-5071-4723-ae98-8cfd71e8db89,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,46c389b4-6013-4d01-ae20-7916f53d0c84,قفازات نتريل (100),دەستکێشی نایترایل (١٠٠),2253.00,8,/images/p-gloves.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
32ee7d00-79ea-41db-9897-c668226055d0,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,8768f077-4f09-40e8-9613-bf432f2e55bc,كومبوزيت ضوئي A2,کۆمپۆزیتی ڕووناکی A2,10816.00,8,/images/p-composite.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
fd315e3b-0e02-48a9-861e-2a843ce20c72,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,bd1baebf-6a02-4655-b105-26ba718a3f40,جهاز تعقيم أوتوكلاف 18 لتر,ئامێری دەرمانکردن ئۆتۆکلاڤ ١٨ لیتر,174252.00,8,/images/p-autoclave.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
dbad6586-1338-4dd6-b45d-cd1b0b705bae,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,516ec8bf-ff24-4cea-84d8-477570bf8262,طقم أدوات فحص الأسنان,سێتی ئامێری پشکنینی ددان,6760.00,8,/images/p-instruments-set.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
721894ca-a8ac-4b1f-b7f5-9487a2588d50,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,818cfc1d-807b-463c-a3e1-224694a7c035,ضوء تصليب LED,ڕووناکی توندکردنی LED,22232.00,8,/images/p-curing-light.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
f90cd81c-d2ec-48aa-919f-7e5a70d0b39b,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,84ebbb42-5a43-46c1-aebd-45eb57658279,ملقط جراحي مستقيم,مقاشی نەشتەرگەری ڕاست,2704.00,8,/images/p-forceps.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
73a517f8-ccb5-4955-a312-1bc57398b4d4,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,1166a3e2-55ed-4924-9f78-edf0742a2c61,كمامات طبية (50),ماسکی پزیشکی (٥٠),1202.00,8,/images/p-masks.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
5cddccfe-6df1-4c67-a8ac-63afa582c25c,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,d26e22c8-60cd-4225-a65e-5ec04bf2d43d,أسلاك تقويم NiTi,وایەری NiTi,2643.00,8,/images/p-ortho.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
60229684-2a3f-4831-a7cc-32a2f83af286,3af5ded1-56e7-4e2d-be9f-5e3689ba3f9c,4cf627d0-d0fc-4096-b901-b0b3c08f42d9,قفازات نتريل بدون بودرة (100 حبة),دەستکێشی نایترایل بێ پۆدرە (١٠٠ دانە),11000.00,1,/images/p-gloves.jpg,5581377c-f475-42e6-a8ce-89e64a1c95ba,new,fixed_per_item,1250,1250,fixed_per_item,,
93beeb8d-5206-4cdd-aecf-c3c2dc624e63,67b8af4a-d20f-4c30-9c33-41290af77828,39ac8de7-b865-4dd6-a29c-5017fee85c55,أسمنت زجاجي,سیمانی شووشەیی,8112.00,5,/images/p-cement.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
793f4d1b-3602-4745-8fbf-c07fe24fb825,67b8af4a-d20f-4c30-9c33-41290af77828,fb8fa217-7cc5-4bed-9076-bc4960083735,حاصرات تقويم معدنية,براکێتی مەتەلی ڕێکخستن,18026.00,5,/images/p-ortho.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
7c70cdef-07c4-475d-9f52-730f6088f8b0,67b8af4a-d20f-4c30-9c33-41290af77828,46c389b4-6013-4d01-ae20-7916f53d0c84,قفازات نتريل (100),دەستکێشی نایترایل (١٠٠),2253.00,5,/images/p-gloves.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
dadbb009-fbfb-4171-9daa-ddde1e30c263,67b8af4a-d20f-4c30-9c33-41290af77828,8768f077-4f09-40e8-9613-bf432f2e55bc,كومبوزيت ضوئي A2,کۆمپۆزیتی ڕووناکی A2,10816.00,5,/images/p-composite.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
49d08227-4a28-469b-801a-7724fa31dc84,67b8af4a-d20f-4c30-9c33-41290af77828,bd1baebf-6a02-4655-b105-26ba718a3f40,جهاز تعقيم أوتوكلاف 18 لتر,ئامێری دەرمانکردن ئۆتۆکلاڤ ١٨ لیتر,174252.00,5,/images/p-autoclave.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
f7f1fca7-3870-4d90-b27f-7bff16a89a22,67b8af4a-d20f-4c30-9c33-41290af77828,516ec8bf-ff24-4cea-84d8-477570bf8262,طقم أدوات فحص الأسنان,سێتی ئامێری پشکنینی ددان,6760.00,5,/images/p-instruments-set.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
65ae3a73-195b-4813-ba5e-46b79d9f4738,67b8af4a-d20f-4c30-9c33-41290af77828,818cfc1d-807b-463c-a3e1-224694a7c035,ضوء تصليب LED,ڕووناکی توندکردنی LED,22232.00,5,/images/p-curing-light.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
e9bf86a6-4544-4749-9a9a-289777c70a97,67b8af4a-d20f-4c30-9c33-41290af77828,84ebbb42-5a43-46c1-aebd-45eb57658279,ملقط جراحي مستقيم,مقاشی نەشتەرگەری ڕاست,2704.00,5,/images/p-forceps.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
ddb4d897-22fd-49fb-acc9-21008dc320dc,67b8af4a-d20f-4c30-9c33-41290af77828,1166a3e2-55ed-4924-9f78-edf0742a2c61,كمامات طبية (50),ماسکی پزیشکی (٥٠),1202.00,5,/images/p-masks.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
716af211-7fce-4a25-98ac-d9a44b1cdb67,67b8af4a-d20f-4c30-9c33-41290af77828,d26e22c8-60cd-4225-a65e-5ec04bf2d43d,أسلاك تقويم NiTi,وایەری NiTi,2643.00,5,/images/p-ortho.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
71c4b27c-8eb4-4915-8e96-8a3ddf4bdf26,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,39ac8de7-b865-4dd6-a29c-5017fee85c55,أسمنت زجاجي,سیمانی شووشەیی,8112.00,1,/images/p-cement.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
f42ef7a7-1443-4144-ba13-039977040cb6,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,fb8fa217-7cc5-4bed-9076-bc4960083735,حاصرات تقويم معدنية,براکێتی مەتەلی ڕێکخستن,18026.00,1,/images/p-ortho.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
2871d46a-57ea-4ce9-b91c-c127cef9121c,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,46c389b4-6013-4d01-ae20-7916f53d0c84,قفازات نتريل (100),دەستکێشی نایترایل (١٠٠),2253.00,1,/images/p-gloves.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
dbb6e821-0966-4822-8696-d89bef4560ed,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,8768f077-4f09-40e8-9613-bf432f2e55bc,كومبوزيت ضوئي A2,کۆمپۆزیتی ڕووناکی A2,10816.00,1,/images/p-composite.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
9d60d62e-b82b-4750-b621-113989ad66fe,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,bd1baebf-6a02-4655-b105-26ba718a3f40,جهاز تعقيم أوتوكلاف 18 لتر,ئامێری دەرمانکردن ئۆتۆکلاڤ ١٨ لیتر,174252.00,1,/images/p-autoclave.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
10214cd6-c5b7-4236-8aae-44b8679d01f2,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,516ec8bf-ff24-4cea-84d8-477570bf8262,طقم أدوات فحص الأسنان,سێتی ئامێری پشکنینی ددان,6760.00,1,/images/p-instruments-set.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
e95657f8-68db-492a-89ee-88e960b54e7f,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,818cfc1d-807b-463c-a3e1-224694a7c035,ضوء تصليب LED,ڕووناکی توندکردنی LED,22232.00,1,/images/p-curing-light.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
5de9eff1-b452-4d50-8267-c02a7c01e0cd,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,84ebbb42-5a43-46c1-aebd-45eb57658279,ملقط جراحي مستقيم,مقاشی نەشتەرگەری ڕاست,2704.00,1,/images/p-forceps.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
3234c373-b2d4-43d8-a046-1555ebbbd9cc,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,1166a3e2-55ed-4924-9f78-edf0742a2c61,كمامات طبية (50),ماسکی پزیشکی (٥٠),1202.00,1,/images/p-masks.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
afab713f-9e36-4387-8ec2-d372244b4443,0b9ff7bd-ea1e-447c-b9aa-218ebb2d55ec,d26e22c8-60cd-4225-a65e-5ec04bf2d43d,أسلاك تقويم NiTi,وایەری NiTi,2643.00,1,/images/p-ortho.jpg,,new,,,0,,b13d0094-3a44-421d-bd7f-8f8d3566fe65,
5600b47d-94d8-45bc-8419-0f47d0bc9c9c,e3f1656d-5b2f-44ab-a8a1-58e922f43013,82efdfae-9758-450a-b0d0-f4e74349def6,لاصق أسنان Orodeka,لینکی ددان Orodeka,21000.00,3,/images/p-curing-light.jpg,e557cc88-e944-46eb-be3b-af73d908508e,new,fixed_per_item,1200,3600,fixed_per_item,,
a037d4b0-ee9f-40e1-a4f6-785ee9a4d06d,e3f1656d-5b2f-44ab-a8a1-58e922f43013,563b0af9-0235-43ee-befb-6a8a763a81f5,سمنت زجاجي Orodeka,سیمێنتی شووشەیی Orodeka,16500.00,2,/images/p-cement.jpg,e557cc88-e944-46eb-be3b-af73d908508e,new,fixed_per_item,1200,2400,fixed_per_item,,
811eff74-d3d6-4c8e-8429-2e91c98e32df,e3f1656d-5b2f-44ab-a8a1-58e922f43013,c85243c2-3d80-4d93-b6f1-f6c2b2105c23,كومبوزيت حقنة 3M,کۆمپۆزیتی سیرینج 3M,9600.00,3,/images/p-composite.jpg,9b7ecc92-58ea-4e1a-9b15-541739421ee5,new,percent,9,2592,percent,,
0c97d9e1-8732-4d8a-bf4c-dc9bc84ba34d,e3f1656d-5b2f-44ab-a8a1-58e922f43013,7e72a2f8-7ff7-4f45-8ac8-ccd17ccd1324,كومبوزيت حقنة Orodeka,کۆمپۆزیتی سیرینج Orodeka,12000.00,2,/images/p-composite.jpg,e557cc88-e944-46eb-be3b-af73d908508e,new,fixed_per_item,1200,2400,fixed_per_item,,
804ac7fe-b89d-443b-9fb7-3439314810f9,2663314d-44d4-4747-a1e8-9d9232a10e08,420e0908-0309-433f-b83f-2480deb4c1bb,مثقب ألماسي GC,بۆری ئەڵماس GC,25500.00,2,/images/p-instruments-set.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,5100,percent,,2026-08-20 17:50:39.289053+00
9696c4d1-7036-4595-8b05-b68c57665008,0430a94f-97c2-4409-aad1-ffc1f8d3fe8d,,كمامات طبية GC,دەمامکی پزیشکی GC,34500.00,2,/images/p-masks.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,6900,percent,,2026-08-21 11:23:04.365351+00
0b286127-d46a-4096-9b40-61867885586c,25a841a6-43f6-4cb8-a8e2-bb2107d71cce,038af005-0009-4939-9404-5c19e6d08893,Rhodium matrix,Rhodium matrix,10000.00,3,https://jrkwxgdclonsyzdutgjs.supabase.co/storage/v1/object/sign/products/8c5cef4e-2041-4f96-8cdd-d37b8c1b423a/ef6aa1e8-be5b-4dee-8fed-ca09090c5c7d.webp?token=eyJraWQiOiJzdG9yYWdlLXVybC1zaWduaW5nLWtleV8xODRkZjA3OC0yMjJhLTQyNGMtYWI0ZC1kYjY2ODEwMWRmNmEiLCJhbGciOiJIUzI1NiJ9.eyJ1cmwiOiJwcm9kdWN0cy84YzVjZWY0ZS0yMDQxLTRmOTYtOGNkZC1kMzdiOGMxYjQyM2EvZWY2YWExZTgtYmU1Yi00ZGVlLThmZWQtY2EwOTA5MGM1YzdkLndlYnAiLCJzY29wZSI6ImRvd25sb2FkIiwiaWF0IjoxNzg3NDA3MDI1LCJleHAiOjIxMDI3NjcwMjV9.uGOSsZVJS3XTHt1apm1OUQoHVxegFtFO1wcBaFpr2ks,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,3000,percent,,2026-08-22 14:05:58.906175+00
aee5bbec-11a9-4e12-914e-c731f18518fa,ed7429ad-6b87-40db-b275-0f61d3038df2,a6311b7d-4deb-4214-9136-44e31937e95e,GC luting cement,GC luting cement,15152.00,1,https://www.gc.dental/sea/sites/sea.gc.dental/files/products/images/gold%20label%201.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,1515,percent,60066355-e088-4e99-bd5e-788a3bdda212,2026-08-23 17:03:08.454157+00
5bc68bd4-b173-4116-82a7-699898bdcd2e,ed7429ad-6b87-40db-b275-0f61d3038df2,45839fde-4d23-4098-9588-bed9f366bc4b,"Test + 20,000","Test + 20,000",3030.00,1,,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,303,percent,60066355-e088-4e99-bd5e-788a3bdda212,2026-08-23 17:03:22.069393+00
b97fa3d4-60c4-45b3-98ca-6a93200b6a0a,ed7429ad-6b87-40db-b275-0f61d3038df2,e898bb29-7f2e-43ad-a5b8-6ddb0bf1dc66,سمنت زجاجي GC,سیمێنتی شووشەیی GC,3030.00,1,/images/p-cement.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,303,percent,60066355-e088-4e99-bd5e-788a3bdda212,2026-08-23 17:03:25.692999+00
265033e2-3f7e-446d-8b8b-3724186bc6b1,ed7429ad-6b87-40db-b275-0f61d3038df2,8d181d69-ab79-45ee-97f4-578e538da64a,لاصق أسنان GC,لینکی ددان GC,12727.00,1,/images/p-curing-light.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,1273,percent,60066355-e088-4e99-bd5e-788a3bdda212,2026-08-23 17:03:27.883728+00
5387e434-520f-4835-be9d-ec4f28840826,ed7429ad-6b87-40db-b275-0f61d3038df2,420e0908-0309-433f-b83f-2480deb4c1bb,مثقب ألماسي GC,بۆری ئەڵماس GC,15455.00,1,/images/p-instruments-set.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,1546,percent,60066355-e088-4e99-bd5e-788a3bdda212,2026-08-23 17:03:28.952068+00
8f418e0b-f422-4acd-8d0c-a3ab7406bb54,ed7429ad-6b87-40db-b275-0f61d3038df2,0a61a018-1137-4564-b17d-46f7458a5b0b,أسلاك تقويم GC,تەلی ڕێکخستن GC,606.00,1,/images/p-ortho.jpg,8c5cef4e-2041-4f96-8cdd-d37b8c1b423a,confirmed,percent,10,61,percent,60066355-e088-4e99-bd5e-788a3bdda212,2026-08-23 17:03:30.033358+00
